,dept_id,dept_name,dept_head,employee_id,age,gender,marital_status,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
8723,D00-MN,Management,Ellie Trafton,104067,34,Male,Married,242.0,0.0,0.960662,5,0.0,low,0.778257,Left,5.0
8724,D00-TP,Temp,Micheal Zachrey,115629,26,Male,Unmarried,84.0,0.0,0.0,1,0.0,medium,0.0,Employed,0.0
8725,D00-SS,Sales,Edward J Bayley,106955,29,Male,Unmarried,265.0,1.0,0.9632,3,0.0,low,0.644276,Employed,3.0
8726,D00-UKN,Unknown,Unknown,108235,26,Male,Unmarried,163.0,0.0,0.700579,4,1.0,medium,0.55024,Employed,8.0
8727,D00-SS,Sales,Edward J Bayley,112361,23,Male,Unmarried,184.0,0.0,0.78883,3,0.0,medium,0.834988,Employed,3.0
8728,D00-SP,Support,Amelia Westray,108532,32,Male,Married,177.0,1.0,0.602405,4,0.0,low,0.846015,Employed,4.0
8729,D00-SS,Sales,Edward J Bayley,114197,41,Male,Married,296.0,0.0,0.823643,7,0.0,low,0.0985664,Left,4.0
8730,D00-MN,Management,Ellie Trafton,105560,25,Male,Unmarried,208.0,0.0,0.675199,3,0.0,low,0.640661,Employed,3.0
8731,D00-ENG,Engineering,Sushant Raghunathan K,102197,46,Female,Married,171.0,0.0,0.817746,5,0.0,medium,0.146171,Employed,6.0
8732,D00-PR,Procurement,Louie Viles,100645,44,Male,Married,227.0,0.0,0.617735,5,0.0,low,0.636712,Employed,3.0
8733,D00-SS,Sales,Edward J Bayley,116560,22,Female,Unmarried,258.0,0.0,0.819623,3,0.0,low,0.561287,Employed,2.0
8734,D00-MT,Marketing,Reuben Swann,117599,25,Female,Unmarried,240.0,0.0,0.556492,3,0.0,medium,0.700786,Employed,3.0
8735,D00-SS,Sales,Edward J Bayley,117639,29,Male,Unmarried,142.0,0.0,0.710672301578354,3,0.0,low,0.813905,Employed,3.0
8736,D00-IT,IT,Henry Adey,113912,22,Female,Unmarried,262.0,1.0,0.812821,3,0.0,medium,0.657867,Employed,5.0
8737,D00-SP,Support,Amelia Westray,104473,29,Male,Unmarried,136.0,0.0,0.983139,3,0.0,low,0.718456,Employed,3.0
8738,D00-IT,IT,Henry Adey,112128,37,Male,Married,175.0,0.0,0.884699,4,0.0,medium,1.0,Employed,2.0
8739,D00-UKN,Unknown,Unknown,113475,28,Male,Unmarried,212.0,0.0,0.891442,3,0.0,medium,0.598811,Employed,3.0
8740,D00-SS,Sales,Edward J Bayley,109837,27,Female,Married,260.0,0.0,0.880019,4,0.0,low,0.92297,Employed,3.0
8741,D00-IT,IT,Henry Adey,114891,27,Male,Unmarried,195.0,0.0,0.652777,3,0.0,medium,0.760907,Employed,2.0
8742,D00-FN,Finance,Aanchal J,119680,51,Male,Married,180.0,1.0,0.7247044787878788,4,0.0,low,0.220692,Employed,3.0
8743,D00-SS,Sales,Edward J Bayley,128971,52,Female,Married,278.0,0.0,0.862237,7,0.0,low,0.0979844,Left,4.0
8744,D00-SS,Sales,Edward J Bayley,114988,48,Male,Married,249.0,0.0,0.547624,4,0.0,medium,0.583275,Employed,2.0
8745,D00-SS,Sales,Edward J Bayley,114089,46,Male,Married,269.0,0.0,0.961684,5,0.0,medium,0.723119,Left,5.0
8746,D00-FN,Finance,Aanchal J,117979,23,Male,Unmarried,143.0,0.0,0.555532,2,0.0,medium,0.321085,Left,3.0
8747,D00-SS,Sales,Edward J Bayley,116472,25,Male,Unmarried,213.0,0.0,0.770464,3,0.0,high,0.543262,Employed,3.0
8748,D00-ENG,Engineering,Sushant Raghunathan K,105050,36,Male,Married,255.0,0.0,0.729691,5,0.0,low,0.673427,Employed,6.0
8749,D00-UKN,Unknown,Unknown,113408,23,Female,Unmarried,260.0,0.0,0.94166,4,0.0,low,0.174318,Employed,3.0
8750,D00-ENG,Engineering,Sushant Raghunathan K,119510,27,Male,Unmarried,183.0,0.0,0.563493,3,0.0,medium,0.499651,Employed,4.0
8751,D00-PD,Product,Darcy Staines,106486,26,Male,Unmarried,269.0,0.0,0.5962,4,0.0,low,0.847255,Employed,3.0
8752,D00-SP,Support,Amelia Westray,105857,51,Male,Married,253.0,0.0,0.913692,6,0.0,low,0.119892,Left,4.0
8753,D00-FN,Finance,Aanchal J,122390,43,Female,Married,269.0,0.0,0.931232,7,0.0,medium,0.141092,Left,4.0
8754,D00-PD,Product,Darcy Staines,111557,25,Female,Unmarried,154.0,0.0,0.898601,3,0.0,high,0.55589,Employed,10.0
8755,D00-MN,Management,Ellie Trafton,101253,27,Male,Unmarried,264.0,0.0,0.634161,3,0.0,high,0.818672,Employed,4.0
8756,D00-FN,Finance,Aanchal J,107762,42,Male,Married,183.0,0.0,0.470289,5,0.0,low,0.503219,Employed,3.0
8757,D00-ENG,Engineering,Sushant Raghunathan K,108223,39,Male,Married,257.0,0.0,0.831322,5,0.0,medium,0.995278,Employed,4.0
8758,D00-IT,IT,Henry Adey,115075,42,Female,Married,253.0,1.0,0.316175,4,0.0,low,0.793965,Employed,2.0
8759,D00-SP,Support,Amelia Westray,119409,27,Male,Unmarried,241.0,0.0,0.410889,4,0.0,medium,0.850993,Employed,6.0
8760,D00-MT,Marketing,Reuben Swann,109084,52,Male,Married,246.0,0.0,0.71757,4,1.0,low,0.774779,Employed,3.0
8761,D00-SS,Sales,Edward J Bayley,114360,24,Female,Unmarried,154.0,0.0,0.688574,3,0.0,medium,0.488529,Employed,2.0
8762,D00-UKN,Unknown,Unknown,115616,23,Male,Unmarried,261.0,0.0,0.744915,4,0.0,medium,0.715569,Employed,3.0
8763,D00-SP,Support,Amelia Westray,115301,24,Female,Unmarried,229.0,0.0,0.985999,3,0.0,medium,0.801206,Employed,6.0
8764,D00-SS,Sales,Edward J Bayley,130654,39,Female,Married,190.0,0.0,0.93682,5,0.0,medium,0.739624,Employed,3.0
8765,D00-PD,Product,Darcy Staines,105131,40,Female,Married,157.0,0.0,0.719523343832021,5,0.0,low,0.677618,Employed,2.0
8766,D00-SP,Support,Amelia Westray,118377,29,Male,Unmarried,160.0,0.0,0.495271,2,0.0,low,0.415022,Left,3.0
8767,D00-SS,Sales,Edward J Bayley,115864,22,Male,Unmarried,273.0,0.0,0.710672301578354,2,0.0,low,0.966339,Employed,3.0
8768,D00-SS,Sales,Edward J Bayley,100830,29,Male,Unmarried,140.0,0.0,0.541746,2,0.0,low,0.444169,Left,3.0
8769,D00-SP,Support,Amelia Westray,102797,49,Male,Married,140.0,0.0,0.595629,5,0.0,high,0.476182,Employed,3.0
8770,D00-FN,Finance,Aanchal J,114495,50,Male,Married,218.0,0.0,0.489716,6,0.0,low,0.325603,Left,4.0
8771,D00-SS,Sales,Edward J Bayley,109391,22,Male,Unmarried,166.0,0.0,0.710672301578354,3,0.0,low,0.63078,Employed,2.0
8772,D00-ENG,Engineering,Sushant Raghunathan K,117817,25,Male,Unmarried,193.0,0.0,0.7227253766623767,3,0.0,high,0.449573,Employed,3.0
8773,D00-SS,Sales,Edward J Bayley,110998,34,Male,Married,249.0,0.0,0.871407,4,0.0,medium,0.740115,Left,5.0
8774,D00-MT,Marketing,Reuben Swann,103692,28,Male,Unmarried,137.0,0.0,0.588204,2,0.0,medium,0.390846,Left,3.0
8775,D00-IT,IT,Henry Adey,105427,42,Male,Married,161.0,0.0,0.778584,4,0.0,low,0.666891,Employed,6.0
8776,D00-SS,Sales,Edward J Bayley,101966,42,Male,Married,264.0,0.0,0.414071,6,0.0,medium,0.153293,Employed,3.0
8777,D00-SS,Sales,Edward J Bayley,126282,22,Female,Unmarried,270.0,0.0,0.832791,4,0.0,low,0.845587,Left,5.0
8778,D00-SS,Sales,Edward J Bayley,119980,26,Male,Unmarried,246.0,1.0,0.855755,5,0.0,medium,0.830533,Left,5.0
8779,D00-SS,Sales,Edward J Bayley,125110,23,Female,Unmarried,261.0,0.0,0.857789,5,0.0,low,0.802307,Left,5.0
8780,D00-UKN,Unknown,Unknown,100913,48,Female,Married,275.0,0.0,0.780902,5,0.0,low,0.507378,Employed,5.0
8781,D00-SS,Sales,Edward J Bayley,111944,42,Male,Married,238.0,0.0,0.641827,4,0.0,medium,0.499289,Employed,2.0
8782,D00-ENG,Engineering,Sushant Raghunathan K,112489,27,Male,Unmarried,204.0,0.0,0.508273,4,0.0,high,0.576595,Employed,3.0
8783,D00-MT,Marketing,Reuben Swann,109563,22,Female,Unmarried,251.0,0.0,0.633976,3,0.0,low,0.705024,Employed,2.0
8784,D00-ENG,Engineering,Sushant Raghunathan K,114784,22,Male,Unmarried,139.0,0.0,0.687853,3,0.0,low,0.812176,Employed,2.0
8785,D00-SS,Sales,Edward J Bayley,102370,24,Male,Unmarried,230.0,1.0,0.683941,3,0.0,medium,0.587527,Employed,3.0
8786,D00-ENG,Engineering,Sushant Raghunathan K,119027,48,Male,Married,208.0,1.0,0.871411,4,0.0,low,0.940951,Employed,2.0
8787,D00-ENG,Engineering,Sushant Raghunathan K,105484,29,Male,Unmarried,164.0,0.0,1.0,3,0.0,low,0.646904,Employed,2.0
8788,D00-SS,Sales,Edward J Bayley,135697,49,Male,Married,211.0,0.0,0.587029,5,0.0,low,0.914191,Employed,2.0
8789,D00-SS,Sales,Edward J Bayley,111477,46,Female,Married,163.0,1.0,0.930372,4,0.0,low,0.729295,Employed,3.0
8790,D00-FN,Finance,Aanchal J,115795,31,Male,Married,183.0,1.0,1.0,5,0.0,medium,0.985376,Employed,3.0
8791,D00-SS,Sales,Edward J Bayley,146106,40,Male,Married,199.0,0.0,0.643458,5,0.0,low,0.200839,Employed,4.0
8792,D00-SS,Sales,Edward J Bayley,108923,23,Male,Unmarried,164.0,0.0,0.435868,2,0.0,medium,0.482976,Employed,4.0
8793,D00-SP,Support,Amelia Westray,119488,30,Male,Married,269.0,0.0,0.687236,5,0.0,medium,0.742176,Employed,3.0
8794,D00-SS,Sales,Edward J Bayley,114252,48,Female,Married,97.0,0.0,0.364674,4,0.0,medium,0.642532,Employed,4.0
8795,D00-SS,Sales,Edward J Bayley,111687,31,Male,Married,177.0,0.0,0.710672301578354,5,0.0,low,0.737068,Employed,2.0
8796,D00-IT,IT,Henry Adey,102233,24,Male,Unmarried,187.0,0.0,0.95499,3,0.0,low,0.567713,Employed,2.0
8797,D00-ENG,Engineering,Sushant Raghunathan K,103650,52,Female,Married,259.0,1.0,0.832765,4,0.0,low,0.832433,Employed,3.0
8798,D00-IT,IT,Henry Adey,105440,47,Female,Married,233.0,0.0,0.958929,4,0.0,medium,0.998545,Employed,6.0
8799,D00-ENG,Engineering,Sushant Raghunathan K,109657,51,Male,Married,242.0,0.0,0.68744,4,0.0,low,0.687557,Employed,4.0
8800,D00-PD,Product,Darcy Staines,110775,23,Female,Unmarried,142.0,0.0,0.564768,2,0.0,medium,0.349758,Left,3.0
8801,D00-MT,Marketing,Reuben Swann,104144,24,Female,Unmarried,103.0,0.0,0.409888,2,0.0,medium,0.652517,Employed,8.0
8802,D00-MT,Marketing,Reuben Swann,102140,25,Female,Unmarried,186.0,0.0,1.0,3,1.0,medium,0.590655,Employed,3.0
8803,D00-SP,Support,Amelia Westray,102086,27,Female,Married,215.0,0.0,0.478209,6,0.0,low,0.935887,Employed,4.0
8804,D00-UKN,Unknown,Unknown,134805,25,Male,Unmarried,224.0,0.0,0.7176792875,3,0.0,low,0.864512,Employed,2.0
8805,D00-SS,Sales,Edward J Bayley,105488,37,Female,Married,193.0,0.0,0.710672301578354,5,0.0,low,0.724768,Employed,3.0
8806,D00-MT,Marketing,Reuben Swann,107020,47,Female,Married,242.0,0.0,0.80179,4,0.0,medium,0.62607,Employed,3.0
8807,D00-ENG,Engineering,Sushant Raghunathan K,113133,25,Male,Unmarried,136.0,0.0,0.4552,2,0.0,medium,0.402965,Left,3.0
8808,D00-SS,Sales,Edward J Bayley,111680,38,Male,Married,130.0,0.0,0.606759,2,0.0,medium,0.367874,Left,3.0
8809,D00-SS,Sales,Edward J Bayley,102863,52,Male,Married,281.0,0.0,0.455428,4,0.0,low,0.786597,Employed,2.0
8810,D00-SS,Sales,Edward J Bayley,118555,50,Male,Married,149.0,0.0,0.776775,4,0.0,medium,0.292634,Left,3.0
8811,D00-UKN,Unknown,Unknown,112092,29,Male,Unmarried,156.0,0.0,0.459834,2,0.0,medium,0.467126,Left,3.0
8812,D00-SS,Sales,Edward J Bayley,108228,25,Female,Unmarried,187.0,1.0,0.710672301578354,2,0.0,medium,0.38838,Employed,2.0
8813,D00-PD,Product,Darcy Staines,112334,22,Female,Unmarried,172.0,0.0,0.738762,3,0.0,medium,0.579424,Employed,6.0
8814,D00-MN,Management,Ellie Trafton,105904,38,Male,Married,221.0,1.0,0.931829,4,0.0,high,0.97514,Employed,10.0
8815,D00-MT,Marketing,Reuben Swann,119300,22,Female,Unmarried,148.0,0.0,0.58206,2,0.0,high,0.519344,Left,3.0
8816,D00-SS,Sales,Edward J Bayley,116143,22,Male,Unmarried,227.0,0.0,0.896818,3,0.0,medium,0.55738,Employed,3.0
8817,D00-FN,Finance,Aanchal J,102446,50,Male,Married,228.0,0.0,0.532701,4,0.0,low,0.667758,Employed,3.0
8818,D00-ENG,Engineering,Sushant Raghunathan K,109226,34,Male,Married,194.0,0.0,0.741482,5,0.0,low,0.759352,Employed,4.0
8819,D00-SS,Sales,Edward J Bayley,111233,54,Female,Married,279.0,0.0,0.79986,6,0.0,low,0.0985616,Left,4.0
8820,D00-MT,Marketing,Reuben Swann,101019,46,Male,Married,247.0,0.0,0.835699,7,0.0,low,0.165625,Left,4.0
8821,D00-SS,Sales,Edward J Bayley,110892,24,Male,Unmarried,223.0,0.0,0.482211,3,0.0,low,0.63214,Employed,3.0
8822,D00-SS,Sales,Edward J Bayley,104904,37,Male,Married,249.0,0.0,0.925142,4,0.0,low,0.848173,Employed,3.0
8823,D00-ENG,Engineering,Sushant Raghunathan K,112529,46,Male,Married,237.0,0.0,0.692247,4,0.0,low,0.707953,Employed,3.0
8824,D00-SP,Support,Amelia Westray,108308,34,Male,Married,243.0,1.0,0.7231704095688749,5,0.0,high,0.928536,Employed,3.0
8825,D00-PD,Product,Darcy Staines,104672,27,Male,Unmarried,207.0,0.0,0.495034,3,0.0,medium,0.576406,Employed,3.0
8826,D00-IT,IT,Henry Adey,104184,29,Female,Married,272.0,0.0,0.546019,5,0.0,low,0.903498,Employed,3.0
8827,D00-SP,Support,Amelia Westray,107597,50,Male,Married,224.0,0.0,0.56102,5,0.0,medium,0.905669,Employed,2.0
8828,D00-SP,Support,Amelia Westray,116792,40,Male,Married,244.0,0.0,0.721087,5,0.0,low,0.215545,Employed,3.0
8829,D00-SS,Sales,Edward J Bayley,129114,24,Female,Unmarried,135.0,0.0,0.710672301578354,2,0.0,medium,0.499393,Left,3.0
8830,D00-SS,Sales,Edward J Bayley,145387,45,Male,Married,169.0,1.0,0.870488,6,0.0,medium,0.63505,Employed,2.0
8831,D00-UKN,Unknown,Unknown,135648,43,Female,Married,155.0,1.0,0.485024,4,0.0,low,0.75752,Employed,2.0
8832,D00-SP,Support,Amelia Westray,115665,50,Female,Married,157.0,0.0,0.622544,4,0.0,medium,0.642837,Employed,2.0
8833,D00-SP,Support,Amelia Westray,112253,23,Female,Unmarried,164.0,0.0,0.84216,2,0.0,low,0.548573,Left,5.0
8834,D00-FN,Finance,Aanchal J,102196,50,Male,Married,237.0,0.0,0.807173,5,0.0,low,0.70869,Employed,4.0
8835,D00-MT,Marketing,Reuben Swann,125995,23,Female,Unmarried,263.0,1.0,0.921653,4,0.0,low,0.792673,Left,5.0
8836,D00-SP,Support,Amelia Westray,143937,27,Male,Unmarried,189.0,0.0,0.466999,3,0.0,medium,0.339079,Employed,5.0
8837,D00-ENG,Engineering,Sushant Raghunathan K,119846,51,Female,Married,187.0,0.0,0.838649,5,0.0,medium,0.614852,Employed,4.0
8838,D00-SS,Sales,Edward J Bayley,111346,46,Female,Married,150.0,0.0,0.52165,2,0.0,low,0.459797,Left,3.0
8839,D00-SS,Sales,Edward J Bayley,110378,27,Male,Unmarried,202.0,0.0,0.710672301578354,3,0.0,medium,0.882254,Employed,2.0
8840,D00-ENG,Engineering,Sushant Raghunathan K,100926,51,Male,Married,211.0,1.0,0.474511,4,0.0,low,0.924109,Employed,2.0
8841,D00-PD,Product,Darcy Staines,114001,33,Female,Married,218.0,1.0,0.911488,6,0.0,high,0.203299,Employed,6.0
8842,D00-SS,Sales,Edward J Bayley,111807,53,Male,Married,174.0,0.0,0.719024,4,0.0,low,0.875605,Employed,2.0
8843,D00-PD,Product,Darcy Staines,102208,32,Male,Married,155.0,0.0,0.985609,6,0.0,medium,0.882985,Employed,5.0
8844,D00-SS,Sales,Edward J Bayley,110012,40,Male,Married,218.0,0.0,0.867298,5,0.0,low,0.71701,Employed,5.0
8845,D00-UKN,Unknown,Unknown,104734,27,Male,Unmarried,107.0,0.0,0.720386,2,0.0,medium,0.656309,Employed,3.0
8846,D00-SS,Sales,Edward J Bayley,113855,25,Male,Unmarried,98.0,0.0,0.46401,4,0.0,low,0.793279,Employed,2.0
8847,D00-SS,Sales,Edward J Bayley,117771,22,Male,Unmarried,141.0,0.0,0.534629,2,0.0,low,0.382993,Left,3.0
8848,D00-ENG,Engineering,Sushant Raghunathan K,127895,39,Female,Married,266.0,0.0,0.916311,5,0.0,medium,0.879636,Left,5.0
8849,D00-MT,Marketing,Reuben Swann,139612,30,Male,Married,262.0,1.0,0.65003,4,1.0,medium,0.948823,Employed,3.0
8850,D00-SS,Sales,Edward J Bayley,113709,48,Female,Married,233.0,0.0,0.538743,4,0.0,medium,0.740365,Employed,3.0
8851,D00-SP,Support,Amelia Westray,117944,43,Male,Married,263.0,0.0,0.7231704095688749,5,0.0,medium,0.534688,Employed,2.0
8852,D00-UKN,Unknown,Unknown,116038,32,Male,Married,159.0,0.0,0.74981,4,0.0,high,0.89215,Employed,2.0
8853,D00-ENG,Engineering,Sushant Raghunathan K,110481,29,Male,Unmarried,239.0,0.0,0.876382,3,0.0,low,0.711683,Employed,3.0
8854,D00-SS,Sales,Edward J Bayley,108269,34,Female,Married,175.0,1.0,0.936789,4,0.0,high,0.9671,Employed,3.0
8855,D00-SP,Support,Amelia Westray,109233,29,Male,Unmarried,262.0,0.0,0.913474,4,0.0,low,0.866145,Left,6.0
8856,D00-SP,Support,Amelia Westray,101188,31,Male,Married,246.0,0.0,0.863907,5,0.0,medium,0.751867,Employed,2.0
8857,D00-PR,Procurement,Louie Viles,103860,39,Male,Married,271.0,0.0,0.926858,5,1.0,medium,0.861973,Employed,2.0
8858,D00-ENG,Engineering,Sushant Raghunathan K,104234,22,Male,Unmarried,151.0,0.0,0.53579,2,0.0,medium,0.513013,Left,3.0
8859,D00-MT,Marketing,Reuben Swann,103539,34,Female,Married,140.0,0.0,0.833,4,0.0,medium,0.866203,Employed,8.0
8860,D00-IT,IT,Henry Adey,102420,45,Male,Married,191.0,0.0,0.636789,4,0.0,high,0.595149,Employed,2.0
8861,D00-SP,Support,Amelia Westray,103386,51,Male,Married,262.0,0.0,0.519835,4,0.0,low,0.709529,Employed,3.0
8862,D00-PD,Product,Darcy Staines,123490,34,Female,Married,235.0,0.0,0.949508,6,0.0,low,0.364747,Left,5.0
8863,D00-ENG,Engineering,Sushant Raghunathan K,103191,44,Male,Married,145.0,0.0,0.7227253766623767,4,0.0,medium,0.823527,Employed,3.0
8864,D00-SS,Sales,Edward J Bayley,113772,37,Male,Married,145.0,0.0,0.95359,5,0.0,low,0.667683,Employed,2.0
8865,D00-IT,IT,Henry Adey,119028,27,Male,Unmarried,155.0,0.0,0.7195245440329218,3,0.0,medium,0.498554,Employed,3.0
8866,D00-IT,IT,Henry Adey,113071,47,Male,Married,231.0,1.0,0.615511,5,0.0,medium,0.237031,Employed,4.0
8867,D00-ENG,Engineering,Sushant Raghunathan K,118949,22,Male,Unmarried,164.0,0.0,0.530529,3,0.0,medium,0.900553,Employed,3.0
8868,D00-FN,Finance,Aanchal J,107132,33,Male,Married,264.0,0.0,0.956175,5,1.0,high,0.500359,Employed,8.0
8869,D00-SP,Support,Amelia Westray,104664,32,Female,Married,273.0,0.0,0.657194,5,0.0,medium,0.460452,Employed,3.0
8870,D00-SS,Sales,Edward J Bayley,106680,44,Male,Married,122.0,0.0,0.388884,5,0.0,low,0.691945,Employed,4.0
8871,D00-SP,Support,Amelia Westray,108069,44,Female,Married,223.0,0.0,0.7231704095688749,5,0.0,low,0.978003,Employed,3.0
8872,D00-SS,Sales,Edward J Bayley,119271,24,Male,Unmarried,191.0,0.0,0.710672301578354,3,0.0,low,0.563796,Employed,3.0
8873,D00-MN,Management,Ellie Trafton,119035,32,Male,Married,197.0,0.0,0.806804,5,0.0,high,0.809044,Employed,4.0
8874,D00-SS,Sales,Edward J Bayley,116650,40,Male,Married,146.0,0.0,0.617342,6,0.0,low,0.649974,Employed,3.0
8875,D00-UKN,Unknown,Unknown,100595,27,Male,Unmarried,127.0,0.0,0.466906,2,0.0,medium,0.364713,Left,3.0
8876,D00-ENG,Engineering,Sushant Raghunathan K,112435,22,Male,Unmarried,247.0,0.0,0.7227253766623767,3,0.0,high,0.815407,Employed,2.0
8877,D00-ENG,Engineering,Sushant Raghunathan K,110289,22,Female,Unmarried,221.0,1.0,1.0,3,0.0,medium,0.499881,Employed,2.0
8878,D00-IT,IT,Henry Adey,105272,26,Male,Unmarried,190.0,1.0,0.661657,3,0.0,medium,0.783662,Employed,10.0
8879,D00-SS,Sales,Edward J Bayley,104161,22,Male,Unmarried,127.0,0.0,0.568461,2,0.0,medium,0.448144,Left,3.0
8880,D00-ENG,Engineering,Sushant Raghunathan K,109102,33,Male,Married,264.0,0.0,0.809566,7,0.0,medium,0.107495,Left,4.0
8881,D00-FN,Finance,Aanchal J,117467,28,Male,Unmarried,145.0,0.0,0.444158,2,0.0,medium,0.399028,Left,3.0
8882,D00-IT,IT,Henry Adey,101996,29,Male,Unmarried,125.0,0.0,0.466289,2,0.0,medium,0.398746,Employed,4.0
8883,D00-SS,Sales,Edward J Bayley,114266,40,Male,Married,106.0,0.0,0.940094,4,0.0,medium,0.192427,Employed,2.0
8884,D00-ENG,Engineering,Sushant Raghunathan K,105449,54,Male,Married,180.0,0.0,0.414836,4,0.0,medium,0.524134,Employed,3.0
8885,D00-ENG,Engineering,Sushant Raghunathan K,105487,22,Female,Unmarried,172.0,0.0,0.612245,3,0.0,medium,0.59893,Employed,3.0
8886,D00-SS,Sales,Edward J Bayley,110750,22,Female,Unmarried,190.0,0.0,0.791673,4,0.0,medium,0.647329,Employed,2.0
8887,D00-ENG,Engineering,Sushant Raghunathan K,119584,54,Male,Married,238.0,0.0,0.543613,5,0.0,medium,0.477616,Employed,4.0
8888,D00-MT,Marketing,Reuben Swann,114915,43,Male,Married,167.0,0.0,0.708144,5,0.0,medium,0.151753,Employed,7.0
8889,D00-PD,Product,Darcy Staines,118301,49,Male,Married,180.0,0.0,1.0,4,0.0,medium,0.602498,Employed,4.0
8890,D00-UKN,Unknown,Unknown,145459,42,Male,Married,154.0,0.0,0.938456,5,0.0,low,0.765289,Employed,4.0
8891,D00-UKN,Unknown,Unknown,111344,26,Male,Unmarried,297.0,0.0,0.838138,6,0.0,low,0.117561,Left,4.0
8892,D00-SS,Sales,Edward J Bayley,119631,35,Female,Married,205.0,0.0,0.766297,4,0.0,low,0.666091,Employed,3.0
8893,D00-SP,Support,Amelia Westray,118768,50,Male,Married,274.0,0.0,0.46826,4,0.0,medium,0.648241,Employed,2.0
8894,D00-SS,Sales,Edward J Bayley,119615,25,Female,Unmarried,241.0,0.0,0.972069,5,0.0,medium,0.786684,Left,5.0
8895,D00-SP,Support,Amelia Westray,101108,28,Male,Unmarried,160.0,0.0,0.932669,2,0.0,low,0.863458,Employed,4.0
8896,D00-SS,Sales,Edward J Bayley,105175,23,Male,Unmarried,214.0,0.0,0.995288,3,0.0,low,0.648874,Employed,2.0
8897,D00-PD,Product,Darcy Staines,103230,40,Male,Married,153.0,0.0,0.547758,4,0.0,medium,0.694562,Employed,3.0
8898,D00-SP,Support,Amelia Westray,114093,37,Male,Married,269.0,0.0,0.465409,4,0.0,medium,0.991468,Employed,4.0
8899,D00-ENG,Engineering,Sushant Raghunathan K,102842,30,Male,Married,263.0,0.0,0.702689,5,0.0,medium,0.697054,Employed,3.0
8900,D00-ENG,Engineering,Sushant Raghunathan K,107206,37,Male,Married,264.0,0.0,0.808417,7,0.0,medium,0.146469,Left,4.0
8901,D00-ENG,Engineering,Sushant Raghunathan K,100300,35,Male,Married,165.0,0.0,0.623583,5,0.0,low,0.597356,Employed,3.0
8902,D00-IT,IT,Henry Adey,101972,52,Male,Married,178.0,0.0,0.723101,4,0.0,low,0.719274,Employed,6.0
8903,D00-SS,Sales,Edward J Bayley,113502,51,Male,Married,254.0,1.0,0.662609,5,0.0,low,1.0,Employed,5.0
8904,D00-MN,Management,Ellie Trafton,116425,25,Male,Unmarried,172.0,0.0,0.772557,3,1.0,high,0.519199,Employed,10.0
8905,D00-SS,Sales,Edward J Bayley,112781,25,Female,Unmarried,231.0,0.0,0.968307,3,0.0,medium,0.960563,Employed,6.0
8906,D00-PD,Product,Darcy Staines,104885,50,Male,Married,286.0,0.0,0.964921,6,0.0,medium,0.589974,Employed,4.0
8907,D00-SS,Sales,Edward J Bayley,125072,53,Female,Married,271.0,0.0,0.936989,5,0.0,low,0.743616,Left,5.0
8908,D00-SS,Sales,Edward J Bayley,116638,26,Male,Unmarried,246.0,0.0,0.699281,3,0.0,low,0.451303,Employed,3.0
8909,D00-MT,Marketing,Reuben Swann,101213,25,Male,Unmarried,200.0,0.0,0.814177,4,0.0,low,0.896439,Employed,2.0
8910,D00-SS,Sales,Edward J Bayley,117648,22,Male,Unmarried,156.0,0.0,0.710672301578354,2,0.0,medium,0.473579,Left,3.0
8911,D00-SP,Support,Amelia Westray,111948,25,Male,Unmarried,169.0,0.0,0.937253,3,0.0,medium,0.508892,Employed,2.0
8912,D00-UKN,Unknown,Unknown,103573,25,Female,Unmarried,133.0,0.0,0.870427,3,0.0,medium,0.781342,Employed,2.0
8913,D00-UKN,Unknown,Unknown,116718,39,Female,Married,211.0,0.0,0.566522,4,0.0,high,0.656881,Employed,3.0
8914,D00-ENG,Engineering,Sushant Raghunathan K,123971,28,Female,Married,296.0,0.0,0.885543,7,0.0,medium,0.09247,Left,4.0
8915,D00-SS,Sales,Edward J Bayley,112301,50,Male,Married,279.0,0.0,0.834559,6,0.0,low,0.0690807,Left,4.0
8916,D00-SP,Support,Amelia Westray,109281,54,Male,Married,306.0,0.0,0.856016,6,0.0,low,0.136382,Left,4.0
8917,D00-SS,Sales,Edward J Bayley,118193,24,Male,Unmarried,183.0,0.0,0.579748,3,0.0,low,0.934582,Employed,3.0
8918,D00-FN,Finance,Aanchal J,114744,46,Female,Married,269.0,0.0,0.994652,4,0.0,low,0.567057,Employed,3.0
8919,D00-PD,Product,Darcy Staines,104676,46,Female,Married,212.0,0.0,0.533935,4,0.0,medium,0.488627,Employed,7.0
8920,D00-SS,Sales,Edward J Bayley,124934,25,Female,Unmarried,128.0,0.0,0.710672301578354,2,0.0,low,0.401273,Left,3.0
8921,D00-SP,Support,Amelia Westray,107574,27,Male,Unmarried,250.0,0.0,0.463937,2,0.0,low,0.985199,Employed,5.0
8922,D00-ENG,Engineering,Sushant Raghunathan K,142980,31,Female,Married,169.0,0.0,0.942891,3,0.0,low,0.8721,Employed,3.0
8923,D00-ENG,Engineering,Sushant Raghunathan K,102552,28,Male,Unmarried,158.0,0.0,0.477394,2,0.0,low,0.460323,Left,3.0
